area,standard,question_type,question,reason,round
MS-ETS1,MS-ETS1-3,applied,"Engineers compared three designs for a seed-dispersal device that shoots seeds across a garden. Device A had the most accurate aim, Device B launched seeds the farthest, and Device C was the easiest to reload quickly. If a gardener used a new device that combined all three features, how would planting a large garden be different compared to using any one device alone?",fk_grade=10.8_out_of_band,1
MS-ETS1,MS-ETS1-4,applied,"If you use a computer simulation to test whether a new helmet shape absorbs impact well before building a real one, how does that model help the design process?",fk_grade=13.2_out_of_band,1
MS-ETS1,MS-ETS1-4,applied,A student designs a cardboard chair that must hold a textbook. After the first test it bends. She folds the edges for stiffness and tests again. Why might she need to repeat this cycle many times before the design is 'optimal'?,fk_grade=4.5_out_of_band,1
MS-ETS1,MS-ETS1-4,applied,"If engineers use a crash-test dummy in a car instead of a real person to collect safety data, how does using a model protect the design process?",fk_grade=12.9_out_of_band,1
MS-ETS1,MS-ETS1-4,applied,Why would an engineer build a small 3-D printed prototype of a new shoe sole before making thousands of them in a factory?,fk_grade=10.3_out_of_band,1
MS-ETS1,MS-ETS1-4,applied,"A class builds a marble roller coaster and the marble always stops halfway through. They lengthen the first drop and test again. If the marble now completes the course, what does that data tell them?",fk_grade=4.5_out_of_band,1
MS-ETS1,MS-ETS1-4,applied,"If a student records the distance a rubber-band-powered car travels in each test after adjusting the number of rubber bands, how does keeping a data table help the iterative design process?",fk_grade=16.3_out_of_band,1
MS-ETS1,MS-ETS1-4,applied,A team designs an insulated cup and measures how many minutes a hot drink stays warm after each material change. Why is having a specific measurable goal (like 'stay above 60°C for 30 minutes') important when testing their design?,fk_grade=11.1_out_of_band,1
MS-PS1,MS-PS1-1,recall,What is an extended structure in chemistry?,llm_inappropriate,1
MS-PS1,MS-PS1-2,recall,What is a physical property of matter?,llm_inappropriate,1
MS-PS1,MS-PS1-3,recall,What natural resource is rayon fabric made from?,llm_inappropriate,1
MS-PS1,MS-PS1-3,recall,What is a natural resource?,llm_inappropriate,1
MS-PS1,MS-PS1-3,conceptual,Why did the invention of synthetic dyes change the textile industry?,llm_inappropriate,1
MS-PS1,MS-PS1-6,applied,A reusable hot pack can be reset by boiling it in water after it cools down. What does this tell you about the chemical change that happened inside it?,llm_inappropriate,1
MS-PS1,MS-PS1-6,applied,"A student is designing a self-heating soup can and wants it to stay warm for at least 10 minutes. If their first design only stays warm for 4 minutes, what is one change they could make to improve it?",llm_inappropriate,1
MS-PS2,MS-PS2-4,recall,What is gravity?,llm_inappropriate,1
MS-PS2,MS-PS2-5,recall,What is gravity?,llm_inappropriate,1
MS-PS2,MS-PS2-5,conceptual,How does a magnetic field allow force to travel through empty space?,llm_inappropriate,1
MS-PS2,MS-PS2-1,applied,You want to design a safer helmet for football players to reduce head injuries during collisions. How does Newton's Third Law help explain why padding inside the helmet helps?,llm_inappropriate,1
MS-PS3,MS-PS3-5,recall,What is a 'force' and how is it related to changes in kinetic energy?,llm_inappropriate,1
MS-PS3,MS-PS3-5,conceptual,How does a parachute slow down a skydiver who is falling fast?,llm_inappropriate,1
MS-PS3,MS-PS3-2,applied,"Two magnets are held 1 centimeter apart, then moved to 10 centimeters apart. What happened to the potential energy stored in the magnet system?",llm_inappropriate,1
MS-PS3,MS-PS3-3,applied,"If you wrap a cold drink can in aluminum foil on a hot day, will it stay cold longer than an unwrapped can?",llm_inappropriate,1
MS-PS4,MS-PS4-2,recall,What is an opaque material?,llm_inappropriate,1
MS-PS4,MS-PS4-1,conceptual,Why do ocean waves caused by powerful storms have larger amplitudes than calm-day waves?,llm_inappropriate,1
MS-PS4,MS-PS4-1,conceptual,Why does doubling the amplitude of a wave increase its energy by more than just double?,llm_inappropriate,1
MS-PS4,MS-PS4-1,conceptual,How does the amplitude of a water wave relate to how high it can push an object floating on the surface?,llm_inappropriate,1
MS-PS4,MS-PS4-1,conceptual,Why do musicians play notes more softly by reducing the amplitude of the sound waves they produce?,llm_inappropriate,1
MS-PS4,MS-PS4-2,conceptual,Why can you see your reflection in a store window even though you can also see through it?,llm_inappropriate,1
MS-PS4,MS-PS4-2,conceptual,Why does a guitar sound louder when it has a hollow wooden body compared to a solid piece of wood?,llm_inappropriate,1
MS-PS4,MS-PS4-2,conceptual,Why do noise-canceling headphone earcups use thick padding around your ears?,llm_inappropriate,1
MS-PS4,MS-PS4-2,conceptual,Why does light slow down when it enters water or glass compared to traveling through air?,llm_inappropriate,1
MS-PS4,MS-PS4-1,applied,"A tsunami wave can be many meters tall while a normal ocean wave might only be 1 meter tall. Based on amplitude and energy, why can a tsunami cause so much more destruction?",llm_inappropriate,1
MS-PS4,MS-PS4-2,applied,"If you shine a flashlight at a clear glass window at night, what happens to most of the light?",llm_inappropriate,1
MS-PS4,MS-PS4-2,applied,A student wraps a sandwich in aluminum foil before putting it in a microwave. Why won't the sandwich heat up?,llm_inappropriate,1
MS-PS4,MS-PS4-2,applied,Why do sunglasses with dark lenses protect your eyes from bright sunlight better than clear lenses?,llm_inappropriate,1
MS-PS4,MS-PS4-2,applied,"A student holds a piece of black construction paper and a piece of white paper in the sunlight. Which will feel warmer after a minute, and why?",llm_inappropriate,1
MS-PS4,MS-PS4-2,applied,Why can you feel warmth from a campfire even if you stand to the side and not directly above it?,llm_inappropriate,1
MS-PS4,MS-PS4-2,applied,Why does wearing a white shirt keep you cooler in summer sunlight compared to wearing a black shirt?,llm_inappropriate,1
MS-PS4,MS-PS4-2,applied,Why do thick curtains help keep a room quieter from outside street noise compared to thin curtains?,llm_inappropriate,1
MS-LS1,MS-LS1-3,recall,What does it mean to say body systems 'interact' with each other?,llm_inappropriate,1
MS-LS1,MS-LS1-4,recall,What does the word 'empirical evidence' mean in science?,llm_inappropriate,1
MS-LS1,MS-LS1-5,recall,What does the word 'hereditary' mean?,llm_inappropriate,1
MS-LS1,MS-LS1-7,recall,What is a chemical reaction?,llm_inappropriate,1
MS-LS1,MS-LS1-5,conceptual,Why do children tend to be a similar height to their parents when they grow up?,llm_inappropriate,1
MS-LS1,MS-LS1-8,conceptual,Why can you remember the smell of something you haven't experienced in years?,llm_inappropriate,1
MS-LS2,MS-LS2-1,recall,What does the term 'population' mean in science?,llm_inappropriate,1
MS-LS2,MS-LS2-1,recall,What is a producer in an ecosystem?,llm_inappropriate,1
MS-LS2,MS-LS2-1,recall,What is a consumer in an ecosystem?,llm_inappropriate,1
MS-LS2,MS-LS2-1,recall,What is an ecosystem?,llm_inappropriate,1
MS-LS2,MS-LS2-3,recall,What is a producer in an ecosystem?,llm_inappropriate,1
MS-LS2,MS-LS2-3,recall,What is a decomposer?,llm_inappropriate,1
MS-LS2,MS-LS2-3,recall,What is a consumer in an ecosystem?,llm_inappropriate,1
MS-LS2,MS-LS2-4,recall,What is an invasive species?,llm_inappropriate,1
MS-LS2,MS-LS2-5,recall,What is a protected area or nature reserve?,llm_inappropriate,1
MS-LS2,MS-LS2-5,applied,"Two towns both want to protect a fish population in a lake. One town bans all fishing, and the other town sets a catch limit that allows some fishing. Which solution better balances human use with maintaining biodiversity?",llm_inappropriate,1
MS-LS3,MS-LS3-1,recall,What are amino acids?,llm_inappropriate,1
MS-LS3,MS-LS3-1,recall,What type of mutation adds an extra DNA base into a gene?,llm_inappropriate,1
MS-LS3,MS-LS3-1,recall,What type of mutation replaces one DNA base with a different base?,llm_inappropriate,1
MS-LS3,MS-LS3-2,recall,What is mitosis?,llm_inappropriate,1
MS-LS3,MS-LS3-2,recall,What is binary fission?,llm_inappropriate,1
MS-LS3,MS-LS3-1,conceptual,Why are some mutations neutral and have no effect on the organism?,llm_inappropriate,1
MS-LS3,MS-LS3-1,conceptual,How does a mutation cause sickle cell disease?,llm_inappropriate,1
MS-LS3,MS-LS3-1,conceptual,Why do proteins need to be built in the correct order of amino acids?,llm_inappropriate,1
MS-LS3,MS-LS3-1,conceptual,How can a mutation lead to an organism producing too much of a protein?,llm_inappropriate,1
MS-LS3,MS-LS3-1,conceptual,Why might a mutation that changes a protein in one part of the body still affect other parts of the body?,llm_inappropriate,1
MS-LS3,MS-LS3-2,conceptual,How does a yeast cell reproduce asexually through budding?,llm_inappropriate,1
MS-LS4,MS-LS4-1,recall,What is extinction?,llm_inappropriate,1
MS-LS4,MS-LS4-2,recall,What does the word 'anatomy' mean in science?,llm_inappropriate,1
MS-LS4,MS-LS4-3,recall,What does the word 'embryology' mean?,llm_inappropriate,1
MS-LS4,MS-LS4-3,recall,What does 'pictorial data' mean in science?,llm_inappropriate,1
MS-LS4,MS-LS4-5,recall,"What is cloning, as it relates to copying traits in organisms?",llm_inappropriate,1
MS-LS4,MS-LS4-6,recall,What does 'allele frequency' mean?,llm_inappropriate,1
MS-ESS1,MS-ESS1-2,recall,What is gravity?,llm_inappropriate,1
MS-ESS1,MS-ESS1-2,recall,What is the center of our solar system?,llm_inappropriate,1
MS-ESS1,MS-ESS1-4,recall,What is the Precambrian?,llm_inappropriate,1
MS-ESS1,MS-ESS1-4,recall,What major event marks the beginning of the Phanerozoic Eon?,llm_inappropriate,1
MS-ESS1,MS-ESS1-1,conceptual,Why do we see a full moon when we see a new moon on the other side of Earth at the same time?,llm_inappropriate,1
MS-ESS1,MS-ESS1-2,conceptual,Why do more massive objects have stronger gravitational pulls?,llm_inappropriate,1
MS-ESS1,MS-ESS1-3,applied,"You see a scale model where the Sun is placed at one end of a football field. Would all eight planets fit within the first 10 yards, or would some planets be beyond the far end zone?",llm_inappropriate,1
MS-ESS2,MS-ESS2-1,recall,What is weathering?,llm_inappropriate,1
MS-ESS2,MS-ESS2-1,recall,What is erosion?,llm_inappropriate,1
MS-ESS2,MS-ESS2-2,recall,What is erosion?,llm_inappropriate,1
MS-ESS2,MS-ESS2-5,recall,What instrument is used to measure air pressure?,llm_inappropriate,1
MS-ESS2,MS-ESS2-6,applied,"If Earth stopped rotating, how would that change the wind patterns we see today, and what might happen to regional climates?",llm_inappropriate,1
MS-ESS3,MS-ESS3-1,recall,What is a mineral resource?,llm_inappropriate,1
MS-ESS3,MS-ESS3-2,recall,What is a natural hazard?,llm_inappropriate,1
MS-ESS3,MS-ESS3-4,recall,What is a natural resource?,llm_inappropriate,1
MS-ESS3,MS-ESS3-5,recall,What is carbon dioxide (CO₂)?,llm_inappropriate,1
MS-ESS3,MS-ESS3-5,recall,What is the difference between weather and climate?,llm_inappropriate,1
MS-ESS3,MS-ESS3-1,conceptual,Why are diamonds found deep underground and only in certain parts of the world?,llm_inappropriate,1
MS-ESS3,MS-ESS3-1,applied,"You are looking at a map and notice that most of the world's diamond mines are located in the centers of ancient, stable continents. Why wouldn't you expect to find diamonds near a young mountain range?",llm_inappropriate,1
MS-ESS3,MS-ESS3-2,applied,"A city's data shows that a nearby fault line has not had a major earthquake in over 200 years, but smaller quakes happen regularly. What does this pattern suggest about the risk of a big earthquake in the future?",llm_inappropriate,1
MS-ETS1,MS-ETS1-3,applied,"A class tested three solar ovens. One heated food fastest, one kept heat in the longest, and one was the easiest to aim at the sun. If you combined all three features, how would the new oven perform compared to the originals?",llm_inappropriate,1
MS-ETS1,MS-ETS1-3,applied,"Students tested three phone case designs by dropping phones. Case 1 had great corner protection, Case 2 had the best screen cover, and Case 3 absorbed back-impact the best. If a new case combined all three features, where would the phone be protected that the original cases missed?",llm_inappropriate,1
MS-ETS1,MS-ETS1-3,applied,"Students tested three paper airplane designs. Design 1 flew the straightest, Design 2 flew the farthest, and Design 3 stayed in the air the longest. If a student folded a new plane using Design 1's narrow nose, Design 2's long wings, and Design 3's upturned wingtips, what would you expect?",llm_inappropriate,1
MS-ETS1,MS-ETS1-4,applied,"You are designing a parachute and your first model drops too fast. You make it wider, test it, and it drops slower but still too fast. You make it wider again. How many rounds of testing might you need before declaring the design optimal?",llm_inappropriate,1
MS-PS1,MS-PS1-2,recall,What does the term 'reactant' mean in a chemical reaction?,duplicate,1
MS-PS1,MS-PS1-2,recall,What is one sign that a chemical reaction may have occurred?,duplicate,1
MS-PS1,MS-PS1-2,recall,What does it mean when scientists say a new substance has been formed in a chemical reaction?,duplicate,1
MS-PS1,MS-PS1-4,recall,What happens to the particles in a substance when thermal energy is added to it?,duplicate,1
MS-PS1,MS-PS1-5,recall,What is a chemical reaction?,duplicate,1
MS-PS1,MS-PS1-5,recall,What are products in a chemical reaction?,duplicate,1
MS-PS1,MS-PS1-6,recall,What is thermal energy?,duplicate,1
MS-PS1,MS-PS1-2,conceptual,Why does a color change sometimes mean a chemical reaction has happened?,duplicate,1
